query_id	passage_id	final_label
trip_28964	trip_10585563	3
trip_46564	trip_10590327	3
trip_54544	trip_10590327	3
trip_36699	trip_10592094	2
trip_263	trip_10592946	3
trip_64542	trip_10595054	3
trip_309365	trip_10599127	3
trip_2555	trip_10604315	0
trip_55431	trip_10605823	3
trip_89132	trip_10615044	3
trip_23239	trip_10615173	3
trip_15297	trip_10622957	3
trip_1281783	trip_10630540	3
trip_132679	trip_10631368	3
trip_2560	trip_10630992	1
trip_680465	trip_10632087	1
trip_244494	trip_10632923	3
trip_4715	trip_10635571	2
trip_28052	trip_10636240	3
trip_1541	trip_10636350	3
trip_99065	trip_1064037	3
trip_165777	trip_1064208	3
trip_1127027	trip_10645393	1
trip_35792	trip_10647833	3
trip_804809	trip_10647833	2
trip_27071	trip_10648149	2
trip_57355	trip_10670720	2
trip_244259	trip_10671948	3
trip_11390	trip_1067857	1
trip_9331	trip_1068677	1
trip_27014	trip_10690049	2
trip_5650	trip_10692789	1
trip_151445	trip_10696390	3
trip_319	trip_10696394	3
trip_7145	trip_10696394	2
trip_55938	trip_10696658	1
trip_629815	trip_10697373	1
trip_17249	trip_10697427	3
trip_1585	trip_10698082	0
trip_64590	trip_10698310	1
trip_10024	trip_10700414	2
trip_43111	trip_10700415	2
trip_17471	trip_10700418	3
trip_51818	trip_10701583	2
trip_33710	trip_10701586	1
trip_510010	trip_10701736	3
trip_109292	trip_10701987	1
trip_56740	trip_10703480	1
trip_594268	trip_10703661	2
trip_8090	trip_10703661	1
trip_229871	trip_10704388	3
trip_74993	trip_10705397	3
trip_1112907	trip_10705564	1
trip_15733	trip_10707574	3
trip_7620	trip_10707574	0
trip_79700	trip_10707574	3
trip_220635	trip_10708061	3
trip_6493	trip_10708247	3
trip_42364	trip_10708893	3
trip_1118	trip_10710634	0
trip_65255	trip_10710975	2
trip_15113	trip_10712445	3
trip_13007	trip_10712529	1
trip_85811	trip_10712926	3
trip_23809	trip_10713838	2
trip_51344	trip_1071470	1
trip_2767	trip_10714713	2
trip_7986	trip_10714713	3
trip_1730	trip_10715393	1
trip_17943	trip_10715393	3
trip_30228	trip_10715860	2
trip_34345	trip_10716182	2
trip_28710	trip_10717235	2
trip_233385	trip_10717864	2
trip_30903	trip_10719002	0
trip_80628	trip_10719064	2
trip_1585	trip_10719245	3
trip_3125	trip_10719602	0
trip_2294	trip_10719605	3
trip_30702	trip_10719605	3
trip_7954	trip_10719606	3
trip_43186	trip_10720076	2
trip_95696	trip_10721577	3
trip_132569	trip_1072389	2
trip_94256	trip_10724822	0
trip_33647	trip_10757315	2
trip_950028	trip_10758241	2
trip_358369	trip_10758358	3
trip_26218	trip_10758813	0
trip_377849	trip_10762649	2
trip_1575844	trip_10765399	1
trip_12115	trip_10765688	2
trip_64205	trip_10766624	3
trip_82512	trip_10768047	3
trip_356	trip_10768095	3
trip_13781	trip_10769045	1
trip_34018	trip_10769879	3
trip_118714	trip_10770295	1
trip_10095	trip_10772948	2
trip_37163	trip_10773942	1
trip_1189	trip_10773995	3
trip_31575	trip_10773995	1
trip_36190	trip_10774315	3
trip_65708	trip_10775165	3
trip_18835	trip_10775256	3
trip_36699	trip_1077552	3
trip_66650	trip_1077574	1
trip_76480	trip_1077574	2
trip_42243	trip_10775974	2
trip_585271	trip_10776567	1
trip_54459	trip_10777066	2
trip_161245	trip_10778469	2
trip_1725	trip_10778721	2
trip_56740	trip_10779440	3
trip_105106	trip_10779498	3
trip_77551	trip_10779834	3
trip_16490	trip_10781006	3
trip_88625	trip_10781911	2
trip_2130	trip_10781961	2
trip_734575	trip_10782217	1
trip_11116	trip_10782274	1
trip_203892	trip_10783093	3
trip_4715	trip_10787232	3
trip_6645	trip_10787455	1
trip_6493	trip_10787675	2
trip_979294	trip_10787738	1
trip_802280	trip_10788961	3
trip_565398	trip_10789325	2
trip_9138	trip_10789351	1
trip_531895	trip_10789633	0
trip_50162	trip_10790018	2
trip_119214	trip_10790487	3
trip_30695	trip_10790949	3
trip_54639	trip_10791797	0
trip_66245	trip_10792016	3
trip_457095	trip_10792171	1
trip_269276	trip_10792326	3
trip_18717	trip_10793693	1
trip_228289	trip_10799138	3
trip_245682	trip_10800128	3
trip_266971	trip_1080077	1
trip_1610957	trip_10802142	1
trip_241952	trip_10803424	3
trip_523624	trip_10803523	1
trip_132797	trip_10804066	3
trip_20306	trip_10804254	3
trip_22673	trip_10804335	3
trip_227600	trip_10804600	3
trip_95227	trip_10805129	3
trip_7387	trip_10805695	1
trip_87194	trip_10808441	3
trip_6917	trip_10808536	3
trip_10297	trip_10809797	1
trip_40190	trip_10810416	3
trip_119241	trip_10811641	3
trip_12457	trip_10811641	3
trip_980	trip_10811642	0
trip_69555	trip_10816230	3
trip_23137	trip_10816426	3
trip_24337	trip_10818194	3
trip_415223	trip_10818469	0
trip_49224	trip_10818469	0
trip_84488	trip_10818536	3
trip_87505	trip_10819477	1
trip_10018	trip_1082865	1
trip_10867	trip_1084112	1
trip_22390	trip_1085021	3
trip_24269	trip_1085021	2
trip_1313913	trip_1085753	3
trip_23371	trip_1094832	1
trip_1141952	trip_1099226	0
trip_48943	trip_11008353	0
trip_262000	trip_11009015	3
trip_7224	trip_11009050	3
trip_1017708	trip_11010502	2
trip_1424480	trip_11012281	2
trip_33913	trip_11013523	3
trip_78775	trip_11013653	3
trip_17528	trip_11013683	2
trip_1040727	trip_11014088	1
trip_2909	trip_11016101	2
trip_9246	trip_11016101	2
trip_378734	trip_11016967	2
trip_48670	trip_11017948	3
trip_42296	trip_11018025	3
trip_7811	trip_11019994	3
trip_20854	trip_1102363	3
trip_34700	trip_11024874	3
trip_1474895	trip_11025121	0
trip_37465	trip_11025776	1
trip_12768	trip_11025785	2
trip_27540	trip_11025794	3
trip_120930	trip_11025797	0
trip_96140	trip_11025800	3
trip_189751	trip_11025833	2
trip_5673	trip_11025920	2
trip_10159	trip_1102806	3
trip_1058933	trip_11029928	3
trip_111389	trip_11029928	3
trip_6319	trip_11029928	3
trip_511463	trip_11030222	1
trip_56094	trip_11032079	3
trip_79477	trip_11035305	3
trip_957028	trip_11036523	3
trip_102960	trip_11037344	3
trip_10916	trip_11038530	3
trip_7770	trip_11038870	2
trip_15297	trip_11040284	3
trip_38363	trip_11042744	3
trip_22349	trip_11044061	3
trip_12218	trip_11046342	3
trip_6493	trip_11046681	2
trip_51027	trip_11047128	2
trip_33339	trip_11047266	3
trip_335252	trip_11047315	3
trip_3390	trip_11047854	1
trip_7770	trip_11049155	3
trip_13491	trip_11049441	3
trip_15232	trip_11051084	3
trip_164	trip_11051084	3
trip_42538	trip_11051103	3
trip_57355	trip_11051103	3
trip_7947	trip_11051103	2
trip_3816	trip_11051105	3
trip_4096	trip_11051105	2
trip_337069	trip_11051128	3
trip_73133	trip_11058445	2
trip_15123	trip_11058500	3
trip_10116	trip_11059504	3
trip_4630	trip_11059955	1
trip_23262	trip_11060909	2
trip_9138	trip_11061241	3
trip_11438	trip_11061793	3
trip_4003	trip_11064451	2
trip_1051	trip_11065314	3
trip_267575	trip_11066761	3
trip_10867	trip_11067353	3
trip_28964	trip_11067353	3
trip_1040727	trip_11068037	3
trip_350800	trip_11071109	0
trip_47584	trip_11079186	3
trip_17865	trip_11084025	2
trip_17076	trip_11086166	2
trip_16522	trip_11086227	1
trip_1653	trip_11086227	2
trip_1135212	trip_11087335	1
trip_95696	trip_11087354	3
trip_5851	trip_11087368	0
trip_49278	trip_11087376	2
trip_12787	trip_11087381	3
trip_5243	trip_11092158	1
trip_55092	trip_11093286	3
trip_8698	trip_11094519	3
trip_28113	trip_11095868	3
trip_902219	trip_11096587	3
trip_13392	trip_11096890	1
trip_74374	trip_11097221	3
trip_45382	trip_11097867	2
trip_1076	trip_11099118	3
trip_92441	trip_11099879	3
trip_18969	trip_11101206	2
trip_38124	trip_11101548	3
trip_1208906	trip_11103357	3
trip_4882	trip_11108482	2
trip_38960	trip_11108863	1
trip_56128	trip_11109901	3
trip_36510	trip_11109996	3
trip_4538	trip_11114619	3
trip_36510	trip_11114690	2
trip_3427	trip_11114738	1
trip_586161	trip_11117187	3
trip_34700	trip_11118395	2
trip_271335	trip_1112176	3
trip_23400	trip_1112449	3
trip_6038	trip_1112449	3
trip_780319	trip_11126720	3
trip_22349	trip_1112723	2
trip_6727	trip_11127657	2
trip_10209	trip_11128250	3
trip_1534423	trip_11132774	0
trip_1534425	trip_11132774	0
trip_8596	trip_11132905	3
trip_37163	trip_11133945	3
trip_33312	trip_11144383	2
trip_1136766	trip_11148280	3
trip_7691	trip_11149883	3
trip_9999	trip_1115003	2
trip_8459	trip_11153603	3
trip_5433	trip_11154814	3
trip_12828	trip_11155513	3
trip_41019	trip_11155657	3
trip_235934	trip_11155995	3
trip_693474	trip_11157274	3
trip_9113	trip_11158137	3
trip_56506	trip_1116629	3
trip_13781	trip_11176422	2
trip_559	trip_11176516	0
trip_15256	trip_11176558	3
trip_164233	trip_11176637	2
trip_17249	trip_11176725	2
trip_7060	trip_11176735	1
trip_102399	trip_11177008	2
trip_1605116	trip_11178291	3
trip_6590	trip_11184341	2
trip_13739	trip_11184404	3
trip_808085	trip_11184461	3
trip_43111	trip_11186297	3
trip_41515	trip_11189235	3
trip_1534423	trip_11191156	3
trip_1534425	trip_11191156	1
trip_260089	trip_1119137	3
trip_883608	trip_11192183	1
trip_2677	trip_11193671	3
trip_16866	trip_11194363	1
trip_22748	trip_11194769	3
trip_5087	trip_11198960	3
trip_87934	trip_11198960	2
trip_1291	trip_1120098	1
trip_80478	trip_1120721	3
trip_69387	trip_1121409	3
trip_42869	trip_1123131	1
trip_40691	trip_1123183	2
trip_23262	trip_1123559	2
trip_861202	trip_1125810	3
trip_8543	trip_1126754	2
trip_14009	trip_11271873	1
trip_1313913	trip_1127770	3
trip_823	trip_11290463	2
trip_71720	trip_1130972	3
trip_523624	trip_1132994	3
trip_1539887	trip_11349833	1
trip_691636	trip_11351266	3
trip_351633	trip_1136828	2
trip_2506	trip_1138197	3
trip_9015	trip_1138197	3
trip_42869	trip_1138220	2
trip_2213	trip_1140402	2
trip_36609	trip_11430072	1
trip_197803	trip_11433232	3
trip_2298	trip_11433232	2
trip_25843	trip_1143443	3
trip_1534423	trip_11441166	1
trip_1534425	trip_11441166	2
trip_2294	trip_11513569	2
trip_30702	trip_11513569	2
trip_34940	trip_11513569	2
trip_1539887	trip_11535626	2
trip_7135	trip_11546179	3
trip_6673	trip_11549211	1
trip_1605116	trip_11601794	3
trip_134348	trip_11601907	3
trip_1341	trip_11672719	2
trip_16358	trip_1167550	1
trip_29090	trip_11686517	3
trip_1140786	trip_11693600	3
trip_144564	trip_11693742	3
trip_20170	trip_11693744	3
trip_257664	trip_11693854	2
trip_17528	trip_11693891	0
trip_8718	trip_11693965	3
trip_8722	trip_11693965	3
trip_106443	trip_11693975	0
trip_340793	trip_11693975	3
trip_39292	trip_11693975	0
trip_18783	trip_11693990	0
trip_675583	trip_11695462	0
trip_1382163	trip_11696133	3
trip_384517	trip_11696042	2
trip_1373769	trip_11696133	3
trip_7103	trip_11696133	0
trip_327419	trip_1194507	0
trip_195066	trip_1195493	3
trip_10018	trip_1196814	1
trip_29539	trip_1199055	3
trip_73572	trip_1199378	2
trip_12218	trip_1201573	3
trip_9138	trip_1203405	1
trip_34004	trip_1209297	2
trip_41684	trip_1215519	1
trip_59524	trip_1217251	2
trip_11880	trip_1218282	3
trip_1605116	trip_1219188	0
trip_980	trip_1220751	3
trip_4465	trip_1220762	3
trip_7847	trip_1227318	3
trip_47584	trip_1232813	0
trip_691636	trip_1233607	0
trip_98529	trip_1236378	1
trip_1129525	trip_1237914	2
trip_266971	trip_1250903	3
trip_16635	trip_1242954	3
trip_16522	trip_1252796	3
trip_1653	trip_1252796	1
trip_39079	trip_1253028	3
trip_42491	trip_1254665	3
trip_2767	trip_1254692	2
trip_8718	trip_1258687	2
trip_41684	trip_1259282	2
trip_35838	trip_1261239	2
trip_38363	trip_1263274	3
trip_14627	trip_1264978	2
trip_9447	trip_1270228	2
trip_2909	trip_1275039	2
trip_19422	trip_1272034	1
trip_5842	trip_1272034	3
trip_9246	trip_1275039	2
trip_307022	trip_1277578	1
trip_102960	trip_1280634	3
trip_106061	trip_1285421	3
trip_1353	trip_1288537	3
trip_106443	trip_1290676	3
trip_39292	trip_1290676	3
trip_26038	trip_1291311	3
trip_189208	trip_1293959	3
trip_472551	trip_1297533	3
trip_11271	trip_1299827	2
trip_42721	trip_1299923	3
trip_9290	trip_1301112	2
trip_58276	trip_1303532	3
trip_10159	trip_1304654	3
trip_139619	trip_1305924	3
trip_13986	trip_1309573	3
trip_59083	trip_1309774	2
trip_20435	trip_1311879	2
trip_11336	trip_1315224	3
trip_117925	trip_1317951	2
trip_823	trip_1318523	3
trip_12061	trip_1319586	2
trip_137884	trip_1320085	3
trip_68768	trip_1322025	3
trip_21822	trip_1323886	3
trip_15297	trip_1325161	2
trip_5431	trip_1326843	3
trip_97810	trip_1335488	3
trip_9870	trip_1335488	3
trip_132548	trip_1339280	3
trip_15300	trip_1340516	1
trip_171742	trip_1340533	3
trip_49191	trip_1344175	3
trip_10335	trip_1343115	3
trip_57755	trip_1344175	3
trip_2276	trip_1346200	2
trip_10335	trip_1346948	2
trip_366469	trip_1349082	3
trip_1313913	trip_1352147	3
trip_101137	trip_1353443	3
trip_58912	trip_1358577	3
trip_166871	trip_1365493	3
trip_132797	trip_1365868	3
trip_66951	trip_1368863	2
trip_17892	trip_1368888	2
trip_9376	trip_1370471	3
trip_7135	trip_1371547	1
trip_245682	trip_1376684	3
trip_79390	trip_1377647	2
trip_14627	trip_1380399	3
trip_76770	trip_1382682	1
trip_68272	trip_1385275	2
trip_908	trip_1385275	3
trip_90339	trip_1386392	2
trip_77510	trip_1390318	2
trip_3092	trip_1391071	3
trip_71700	trip_1393622	3
trip_110278	trip_1397188	3
trip_407216	trip_1397188	3
trip_26006	trip_1397243	3
trip_75891	trip_1398612	2
trip_65051	trip_1398852	3
trip_34018	trip_1399593	3
trip_56900	trip_1402385	2
trip_10159	trip_1407979	3
trip_1474895	trip_1412151	1
trip_41284	trip_1412275	3
trip_5618	trip_1413243	3
trip_1427	trip_1413821	3
trip_28377	trip_1414162	1
trip_39141	trip_1417613	3
trip_7411	trip_1417925	3
trip_18948	trip_1419223	3
trip_36249	trip_1422814	2
trip_16860	trip_1423107	3
trip_1564696	trip_1423897	1
trip_143362	trip_1424014	3
trip_903	trip_1425114	3
trip_57861	trip_1425177	1
trip_21643	trip_1425660	3
trip_8090	trip_1425993	2
trip_91659	trip_1426563	2
trip_8962	trip_1427189	1
trip_685314	trip_1427735	2
trip_17522	trip_1428142	3
trip_366469	trip_1428678	1
trip_669117	trip_1429660	3
trip_297543	trip_1429982	2
trip_23440	trip_1430345	2
trip_26038	trip_1431036	3
trip_41452	trip_1431336	3
trip_20214	trip_1431585	1
trip_28591	trip_1431608	1
trip_295373	trip_1432304	0
trip_94141	trip_1432352	3
trip_567180	trip_1432609	1
trip_15440	trip_1433364	3
trip_180711	trip_1434337	2
trip_734575	trip_1435233	2
trip_18223	trip_1435711	3
trip_15440	trip_1435804	3
trip_89811	trip_1436720	1
trip_74267	trip_1436920	3
trip_7411	trip_1436965	2
trip_69822	trip_1437338	3
trip_522625	trip_1437628	3
trip_22334	trip_1438155	2
trip_1154423	trip_1438340	1
trip_7200	trip_1439405	1
trip_802280	trip_1439555	2
trip_2884	trip_1440082	2
trip_4543	trip_1440156	1
trip_3666	trip_1440242	2
trip_33913	trip_1440523	2
trip_1353	trip_1440598	2
trip_1255	trip_1440637	2
trip_206804	trip_1441632	2
trip_8872	trip_1441824	1
trip_1462968	trip_1442082	2
trip_113248	trip_1442843	3
trip_3450	trip_1442863	3
trip_10906	trip_1443082	3
trip_27953	trip_1443247	1
trip_36421	trip_1444341	3
trip_74267	trip_1445221	1
trip_86723	trip_1445508	1
trip_1258833	trip_1445806	2
trip_9447	trip_1468570	1
trip_542809	trip_1468705	2
trip_22917	trip_1469123	2
trip_244494	trip_1469923	3
trip_16870	trip_1485578	3
trip_501213	trip_1486211	2
trip_65093	trip_1486537	3
trip_1405719	trip_1486718	1
trip_44632	trip_1501304	3
trip_1585386	trip_1502740	0
trip_72768	trip_1504583	2
trip_19286	trip_1506916	2
trip_210364	trip_1506916	2
trip_119214	trip_1510185	2
trip_1258470	trip_1510606	3
trip_2276	trip_1510674	3
trip_10888	trip_1510767	3
trip_7847	trip_1511506	2
trip_98377	trip_1511538	1
trip_59616	trip_1512112	3
trip_132548	trip_1513362	3
trip_56506	trip_1514869	3
trip_3390	trip_1516045	1
trip_5578	trip_1517384	1
trip_39597	trip_1517644	1
trip_29591	trip_1519435	3
trip_60729	trip_1526735	3
trip_55387	trip_1543039	3
trip_248665	trip_1558699	3
trip_13518	trip_1563937	1
trip_950028	trip_1573002	3
trip_1530429	trip_1579177	0
trip_1016757	trip_1583907	1
trip_115398	trip_1594576	3
trip_116082	trip_1594836	3
trip_363637	trip_1595161	3
trip_1180	trip_1602349	2
trip_23294	trip_1610264	2
trip_104827	trip_1612658	1
trip_700942	trip_1615187	2
trip_49941	trip_1615524	3
trip_139619	trip_1617207	3
trip_28052	trip_1618555	1
trip_426084	trip_1620015	1
trip_164596	trip_1621728	3
trip_31723	trip_1621751	2
trip_1610957	trip_1624068	2
trip_18223	trip_1624561	3
trip_109656	trip_1625672	3
trip_23239	trip_1625848	1
trip_52766	trip_1625854	3
trip_58276	trip_1626335	1
trip_1154423	trip_1626437	2
trip_20440	trip_1627123	3
trip_52766	trip_1628002	1
trip_3203	trip_1629984	3
trip_16314	trip_1631753	1
trip_30695	trip_1632771	3
trip_309365	trip_1633975	1
trip_7939	trip_1634850	3
trip_96754	trip_1634850	3
trip_77172	trip_1636739	0
trip_1382163	trip_1637515	1
trip_748336	trip_1638216	2
trip_15123	trip_1638503	1
trip_101781	trip_1639015	3
trip_32973	trip_1639102	3
trip_43948	trip_1639980	0
trip_14139	trip_1640590	3
trip_64590	trip_1641307	2
trip_1423053	trip_1643048	2
trip_6172	trip_1645166	1
trip_835	trip_1673727	1
trip_84703	trip_1675024	3
trip_143362	trip_1675051	3
trip_11914	trip_1675143	2
trip_2677	trip_1676020	2
trip_76480	trip_1676686	1
trip_7440	trip_1676803	3
trip_72484	trip_1679744	3
trip_1551950	trip_1681557	0
trip_2571	trip_1682140	2
trip_32894	trip_1682266	2
trip_39545	trip_1682521	3
trip_486467	trip_1683730	1
trip_164596	trip_1686055	2
trip_5842	trip_1686140	3
trip_19984	trip_1688537	1
trip_14909	trip_1689606	3
trip_60324	trip_1692229	2
trip_3203	trip_1692254	2
trip_6590	trip_1695381	1
trip_780319	trip_1695838	1
trip_424426	trip_1696852	3
trip_1145978	trip_1697061	0
trip_248665	trip_1697855	3
trip_24228	trip_1699256	3
trip_56903	trip_1699495	3
trip_356	trip_1699704	1
trip_295572	trip_1700480	3
trip_7927	trip_1704501	3
trip_155664	trip_1705707	3
trip_79751	trip_1706019	3
trip_7620	trip_1706117	2
trip_87746	trip_1707881	3
trip_861202	trip_1708657	3
trip_92490	trip_1709173	3
trip_685314	trip_1711199	1
trip_1839	trip_1711599	3
trip_979294	trip_1713427	0
trip_109535	trip_1714308	3
trip_65637	trip_1714991	2
trip_105106	trip_1716320	3
trip_426084	trip_1716403	3
trip_923360	trip_1716555	3
trip_41284	trip_1718751	3
trip_73110	trip_1719539	3
trip_1300	trip_1719841	3
trip_33312	trip_1720316	2
trip_44634	trip_1721018	3
trip_2474	trip_1721666	3
trip_66650	trip_1723102	3
trip_22748	trip_1723689	2
trip_1599	trip_1723714	1
trip_532618	trip_1723939	1
trip_56900	trip_1724895	3
trip_108822	trip_1725826	3
trip_81161	trip_1726965	3
trip_27540	trip_1728413	3
trip_319	trip_1728713	3
trip_351633	trip_1734243	3
trip_10296	trip_1736200	1
trip_141326	trip_1737618	3
trip_72484	trip_1739980	3
trip_1141952	trip_1740805	1
trip_3006	trip_1741275	1
trip_85803	trip_1742490	3
trip_261512	trip_1742605	2
trip_6590	trip_1743212	3
trip_26038	trip_1743254	3
trip_19655	trip_1744482	3
trip_124955	trip_1744500	2
trip_7411	trip_1744521	3
trip_317341	trip_1745319	3
trip_1594284	trip_1745928	0
trip_11656	trip_1745942	3
trip_24331	trip_1745942	3
trip_2474	trip_1746582	3
trip_33710	trip_1747040	3
trip_426084	trip_1749172	3
trip_6917	trip_1749343	3
trip_114141	trip_1752256	3
trip_20214	trip_1756386	3
trip_94317	trip_1756485	3
trip_227862	trip_1761419	3
trip_22008	trip_1762101	3
trip_42491	trip_1764629	2
trip_57861	trip_1767708	2
trip_17345	trip_1768497	3
trip_94141	trip_1768957	3
trip_115209	trip_1768989	3
trip_689252	trip_1769211	3
trip_54639	trip_1769768	0
trip_1258833	trip_1771297	1
trip_3040	trip_1771622	3
trip_1719	trip_1773442	2
trip_797152	trip_1773493	3
trip_113248	trip_1773534	3
trip_1575844	trip_1774956	2
trip_6727	trip_1775939	3
trip_44138	trip_1776532	3
trip_1256540	trip_1778314	1
trip_48982	trip_1778782	3
trip_13771	trip_1779612	2
trip_1596149	trip_1780040	0
trip_55387	trip_1781701	3
trip_11012	trip_1782561	1
trip_7082	trip_1783435	3
trip_63009	trip_1785346	1
trip_9365	trip_1786429	3
trip_17886	trip_1787011	3
trip_179878	trip_1787400	3
trip_58630	trip_1787584	3
trip_39624	trip_1789867	1
trip_139619	trip_1791261	3
trip_1620	trip_1792533	3
trip_197677	trip_1792533	3
trip_281561	trip_1793957	1
trip_835	trip_1797254	3
trip_509969	trip_1798164	2
trip_1594284	trip_1798267	1
trip_180711	trip_1801132	3
trip_532618	trip_1810053	1
trip_701168	trip_1811558	1
trip_34133	trip_1811906	2
trip_84693	trip_1812530	3
trip_50162	trip_1816099	3
trip_979294	trip_1817464	1
trip_11438	trip_1821259	3
trip_74635	trip_1821637	3
trip_178578	trip_1824791	3
trip_16635	trip_1824902	3
trip_98830	trip_1826661	3
trip_1332636	trip_1828352	3
trip_84693	trip_1831082	3
trip_41452	trip_1833493	2
trip_107040	trip_1834354	3
trip_14967	trip_1835101	3
trip_53504	trip_1836139	3
trip_337069	trip_1837119	2
trip_797152	trip_1838057	3
trip_66245	trip_1838701	3
trip_75891	trip_1840946	3
trip_281824	trip_1841447	1
trip_42961	trip_1843976	3
trip_22008	trip_1844638	3
trip_79477	trip_1847537	3
trip_21048	trip_1847744	0
trip_24282	trip_1847744	0
trip_704	trip_1851826	3
trip_6160	trip_1852811	2
trip_60729	trip_1857417	3
trip_40	trip_1862653	2
trip_4312	trip_1865197	3
trip_12335	trip_1865617	3
trip_36609	trip_1869421	1
trip_295465	trip_1873039	1
trip_29754	trip_1880316	3
trip_51027	trip_1884101	3
trip_16870	trip_1885994	3
trip_351113	trip_1888199	3
trip_799082	trip_1892916	2
trip_152764	trip_1893833	3
trip_11847	trip_1894952	3
trip_1728	trip_1894952	3
trip_13770	trip_1896672	3
trip_66009	trip_1906022	3
trip_36481	trip_1909403	3
trip_52953	trip_1911198	3
trip_1194568	trip_1913996	1
trip_71351	trip_1914083	3
trip_3527	trip_1919952	2
trip_23809	trip_1922864	2
trip_97810	trip_1933295	3
trip_23195	trip_1937559	3
trip_384517	trip_1945582	3
trip_43713	trip_1953286	2
trip_811071	trip_1954009	0
trip_1351	trip_1957039	1
trip_20453	trip_1959013	3
trip_30205	trip_1959210	3
trip_8459	trip_1963052	3
trip_94317	trip_1975699	3
trip_701168	trip_1978971	3
trip_306991	trip_1983342	2
trip_1594284	trip_1986038	0
trip_115209	trip_2001245	3
trip_73110	trip_2028960	3
trip_873077	trip_2055930	2
trip_26006	trip_2060192	1
trip_1427	trip_2060470	3
trip_89132	trip_2061266	3
trip_41789	trip_284113	2
trip_80458	trip_284113	1
trip_541029	trip_284823	3
trip_16418	trip_284936	3
trip_121843	trip_284992	3
trip_1511814	trip_285497	2
trip_9133	trip_287282	3
trip_7135	trip_289744	3
trip_1454	trip_291316	3
trip_17848	trip_291316	3
trip_4538	trip_316641	3
trip_69555	trip_336237	3
trip_87830	trip_341553	2
trip_42831	trip_342285	1
trip_49278	trip_342285	2
trip_45933	trip_344912	3
trip_124627	trip_349174	3
trip_3006	trip_354181	1
trip_241952	trip_354860	2
trip_85803	trip_355679	2
trip_59616	trip_357017	2
trip_542809	trip_361378	1
trip_317341	trip_364663	1
trip_10098	trip_372819	3
trip_181900	trip_380143	3
trip_41293	trip_396818	1
trip_116460	trip_398120	2
trip_1559843	trip_401623	1
trip_148293	trip_406165	2
trip_845158	trip_406203	2
trip_1559843	trip_407911	3
trip_443117	trip_421304	1
trip_42721	trip_422898	2
trip_95696	trip_422990	1
trip_46810	trip_431422	2
trip_710629	trip_434115	0
trip_9074	trip_443722	2
trip_85811	trip_448999	2
trip_10757	trip_451184	3
trip_88729	trip_451184	1
trip_319644	trip_455336	1
trip_33954	trip_455749	3
trip_800192	trip_463338	1
trip_991593	trip_471553	1
trip_43713	trip_4717559	2
trip_35792	trip_4717690	3
trip_37163	trip_4720168	3
trip_4792	trip_4721175	1
trip_7691	trip_4721190	1
trip_1007	trip_4723089	2
trip_4498	trip_4726726	2
trip_17886	trip_4730075	2
trip_57861	trip_4733798	2
trip_3040	trip_4735592	2
trip_235820	trip_4735766	1
trip_5898	trip_4736181	1
trip_17345	trip_475016	1
trip_2910	trip_475807	1
trip_1025844	trip_4760413	3
trip_39306	trip_4761371	1
trip_148293	trip_4761760	1
trip_4003	trip_4761914	2
trip_27540	trip_4762118	2
trip_17848	trip_4763069	1
trip_11116	trip_4765510	3
trip_18302	trip_4765996	3
trip_48982	trip_4770993	3
trip_80478	trip_4775098	2
trip_25233	trip_477593	2
trip_35608	trip_4778907	3
trip_166871	trip_477903	2
trip_50063	trip_4779362	2
trip_301894	trip_477945	2
trip_11331	trip_4779639	3
trip_26020	trip_4780306	2
trip_669117	trip_4780357	2
trip_106953	trip_4780815	2
trip_577966	trip_4781187	1
trip_8543	trip_4781473	2
trip_1551950	trip_4781863	1
trip_22334	trip_4782699	2
trip_23137	trip_4783227	2
trip_64742	trip_4784396	3
trip_944460	trip_4785011	1
trip_1016757	trip_4786295	3
trip_295572	trip_4787358	2
trip_5650	trip_4787550	2
trip_903	trip_4789016	2
trip_54639	trip_4789196	0
trip_23112	trip_4792452	3
trip_4284	trip_4790385	3
trip_189751	trip_4791118	3
trip_28733	trip_4794505	3
trip_44377	trip_4794510	3
trip_122892	trip_4796316	2
trip_461896	trip_4797978	3
trip_18191	trip_4798782	1
trip_957028	trip_4801170	2
trip_4059	trip_4801173	3
trip_2571	trip_4801575	2
trip_24054	trip_4801640	3
trip_22673	trip_4802135	3
trip_20770	trip_4806381	1
trip_1189	trip_4807128	1
trip_31575	trip_4807128	1
trip_414530	trip_4809354	3
trip_24088	trip_4809714	1
trip_9262	trip_4814257	2
trip_212066	trip_4815027	3
trip_23830	trip_4815260	3
trip_34419	trip_4815260	2
trip_39597	trip_4815984	2
trip_902219	trip_4816562	0
trip_4312	trip_4816992	2
trip_20453	trip_4819351	2
trip_257619	trip_4823154	2
trip_1135212	trip_4825488	1
trip_3756	trip_4826755	1
trip_1475584	trip_4826965	3
trip_9816	trip_4827455	3
trip_29798	trip_4828046	3
trip_7235	trip_4833479	2
trip_1184	trip_4834234	1
trip_7023	trip_4838107	2
trip_749246	trip_4846359	1
trip_27953	trip_4846397	3
trip_116460	trip_4847771	3
trip_179878	trip_4848550	2
trip_12914	trip_4849301	3
trip_38568	trip_4849672	2
trip_132569	trip_4851535	2
trip_18948	trip_4856461	2
trip_4944	trip_4860098	2
trip_1503	trip_4863032	3
trip_2160	trip_4863077	3
trip_182987	trip_4875154	3
trip_359838	trip_4890719	3
